convo_id,train_test_val,msg_id,timestamp,text,speaker,reply_to,speaker_intention,reciever_perception,reciever,absolute_message_index,relative_message_index,year,game_score_speaker,game_score_receiver,game_score_delta,deception_quadrant
Game7-turkey-russia,Train,Game7-turkey-russia-23,387,"I can see how you’d be concerned about Rumania and Serbia teaming up on Bulgaria. Because I haven’t discussed this set of moves with Austria, I didn’t consider it a threat you needed to protect against. I’m not trying to set you up, but I understand if you feel the need to protect your gains. Please also understand that I’d like to avoid THREE Turkish units surrounding Rumania.",russia-Game7,Game7-turkey-russia-22,Truth,Truth,turkey-Game7,387,23,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-24,388,"Also, please bear in mind that had we dispensed with the cloak and dagger of your move on Rumania and just went at Austria, you’d be at 5 and I’d be in Galicia.",russia-Game7,Game7-turkey-russia-23,Truth,Truth,turkey-Game7,388,24,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-25,473,"I would like to think that I have demonstrated my trustworthiness  to you.  I have made a concerted effort to tell you the truth at every juncture.  (I hope you've been giving me the thumbs up! 🙂 )  Anyway, how do you want to proceed?  I don't think you want Italy getting Greece.  How about you take it with Serbia and I try to slip in to Serbia behind you?  That way we both gain.  You  can have Serbia long term, I figure I'll take the rest of Austria, help you crack Italy, and then move more north while you pour into the med.  If you need a center here or there to stay even, we can do that.",russia-Game7,Game7-turkey-russia-24,Truth,Truth,turkey-Game7,473,25,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-26,512,"I would rather support you in Budapest if that works for you. I am unsure about my fleet, should I defend Smy or take Gre, tgey could go with safer option of convoying to syr",turkey-Game7,Game7-turkey-russia-25,Truth,Truth,russia-Game7,512,26,1902,4,3,-1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-27,523,"Personally, I think they’ll convoy to Syria ... but that’s a big one to be wrong about.",russia-Game7,Game7-turkey-russia-26,Truth,Truth,turkey-Game7,523,27,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-28,524,"Here’s the thing, you supporting me into Budapest won’t work. He’ll triple support it and it will bounce. If you support yourself to Greece, it’s guaranteed to work. And then I’ll probably pick up Serbia.",russia-Game7,Game7-turkey-russia-27,Truth,Truth,turkey-Game7,524,28,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-29,525,"I’d really like to continue working with you, but we should both gain from our partnership - not only you gain. I think that’s fair, do you see it differently?",russia-Game7,Game7-turkey-russia-28,Truth,Truth,turkey-Game7,525,29,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-30,528,"Okay, after a bit of thought, i could do that if i get ser later",turkey-Game7,Game7-turkey-russia-29,Truth,Lie,russia-Game7,528,30,1902,4,3,-1,Cassandra
Game7-turkey-russia,Train,Game7-turkey-russia-31,533,100% yes.,russia-Game7,Game7-turkey-russia-30,Truth,Truth,turkey-Game7,533,31,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-32,534,"I will attack north with it and you can backfill, no problem. Either Austria will disband his fleet and you’ll be in the catbird seat in the Med or he’ll disband an army and he won’t be able to stop you walking into Serbia.",russia-Game7,Game7-turkey-russia-31,Truth,Truth,turkey-Game7,534,32,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-33,574,"That worked out well. Of course, you were right about your suggestions. I did not predict that Austria would move so dangerously after turtling up last turn.",russia-Game7,Game7-turkey-russia-32,Truth,Truth,turkey-Game7,574,33,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-34,578,Ok. I asked Austria for support into Serbia (figured he’d assume I was going anywhere BUT Serbia).  I’m more than a little surprised by his moves. His disband will be very telling.,russia-Game7,Game7-turkey-russia-33,Truth,Truth,turkey-Game7,578,34,1902,5,6,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-35,581,I am very surprised and concerned about his moves. I will definitely have to check those out.,turkey-Game7,Game7-turkey-russia-34,Truth,Truth,russia-Game7,581,35,1902,4,3,-1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-36,673,Why did you move to Black Sea?,turkey-Game7,Game7-turkey-russia-35,Truth,Truth,russia-Game7,673,36,1903,5,3,-2,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-37,676,"Since we didn’t bounce, clearly a mistake on my part. I misinterpreted your silence incorrectly.",russia-Game7,Game7-turkey-russia-36,Truth,Truth,turkey-Game7,676,37,1903,7,9,2,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-39,796,Think we can get Austria to do something about Italy?,russia-Game7,Game7-turkey-russia-38,Truth,Truth,turkey-Game7,796,39,1906,3,2,-1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-40,797,"Hardly, we can try and hope for the best",turkey-Game7,Game7-turkey-russia-39,Truth,Truth,russia-Game7,797,40,1906,4,5,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-41,800,"i mean ...  I know he's only in my dots, but ... eventually he's got to go somewhere.  And it's super bad for you.  Would you mind helping me out a little bit?",russia-Game7,Game7-turkey-russia-40,Truth,Truth,turkey-Game7,800,41,1906,3,2,-1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-42,806,"I am, what do you want me to do?",turkey-Game7,Game7-turkey-russia-41,Truth,Truth,russia-Game7,806,42,1906,4,5,1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-43,813,eventually help me get back Rumania.  But I will order SEV to do whatever you want.,russia-Game7,Game7-turkey-russia-42,Truth,Lie,turkey-Game7,813,43,1906,3,2,-1,Cassandra
Game7-turkey-russia,Train,Game7-turkey-russia-44,844,"Let's roll these guys.  Austria is out of position, Italy is pulling two.  It'll be a late start, but we can definitely Juggernaut.",russia-Game7,Game7-turkey-russia-43,Truth,Truth,turkey-Game7,844,44,1906,4,3,-1,Straightforward
Game7-turkey-russia,Train,Game7-turkey-russia-45,851,"I'll admit, waiving that build was a bold strategy.  But, I can dig it.  Let's work together.",russia-Game7,Game7-turkey-russia-44,Truth,Lie,turkey-Game7,851,45,1907,4,3,-1,Cassandra
Game7-france-russia,Train,Game7-france-russia-1,156,"France, what's up my friend?  Do I have anything to worry about from my neighbors?  Would you tell me if I did?",russia-Game7,Game7-france-russia-0,Truth,Truth,france-Game7,156,1,1901,4,5,1,Straightforward
Game7-france-russia,Train,Game7-france-russia-2,157,"Of course I would, and I haven't heard anything yet. I may have heard some plan involving taking out England early? Unsure 😉",france-Game7,Game7-france-russia-1,Truth,Lie,russia-Game7,157,2,1901,3,2,-1,Cassandra
Game7-france-russia,Train,Game7-france-russia-3,289,I suppose you really wanted to be in burgundy! What’s next? Would you like assistance?,russia-Game7,Game7-france-russia-2,Truth,Truth,france-Game7,289,3,1901,4,5,1,Straightforward
Game7-france-russia,Train,Game7-france-russia-5,383,"Nicely done.  Do you plan on helping England against Germany?  If you'd like, the three of us could take down Germany together, and then you and I team up on England.  What are your thoughts on this general strategy?  If you agree, we can figure out the specific tactics as we go along.",russia-Game7,Game7-france-russia-4,Truth,Truth,france-Game7,383,5,1902,5,4,-1,Straightforward
Game7-france-russia,Train,Game7-france-russia-6,408,"I’m up for it, although curious about who takes what and how we’ll go about it. Would love to hear you and England’s thoughts!",france-Game7,Game7-france-russia-5,Truth,Truth,russia-Game7,408,6,1902,6,7,1,Straightforward
Game7-france-russia,Train,Game7-france-russia-7,439,Didn’t England bounce him in Holland?,russia-Game7,Game7-france-russia-6,Truth,Truth,france-Game7,439,7,1902,5,4,-1,Straightforward
Game7-france-russia,Train,Game7-france-russia-8,440,Yes I believe so,france-Game7,Game7-france-russia-7,Truth,Truth,russia-Game7,440,8,1902,6,7,1,Straightforward
Game7-france-russia,Train,Game7-france-russia-9,443,"So, I’d say he’s anti-Germany.",russia-Game7,Game7-france-russia-8,Truth,Truth,france-Game7,443,9,1902,5,4,-1,Straightforward
Game7-france-russia,Train,Game7-france-russia-10,445,Yes I wasn't questioning that,france-Game7,Game7-france-russia-9,Truth,Truth,russia-Game7,445,10,1902,6,7,1,Straightforward
Game7-france-russia,Train,Game7-france-russia-11,446,Ok.,russia-Game7,Game7-france-russia-10,Truth,Truth,france-Game7,446,11,1902,5,4,-1,Straightforward
Game7-france-russia,Train,Game7-france-russia-12,492,Are you ... are you shifting towards England?,russia-Game7,Game7-france-russia-11,Truth,Truth,france-Game7,492,12,1902,5,4,-1,Straightforward
Game7-france-russia,Train,Game7-france-russia-17,883,Oh man ... you've got a germany problem and your fleets are headed the wrong way.,russia-Game7,Game7-france-russia-16,Truth,Truth,france-Game7,883,17,1907,4,0,-4,Straightforward
Game7-france-russia,Train,Game7-france-russia-18,884,i got an AI problem 🤷,france-Game7,Game7-france-russia-17,Truth,Truth,russia-Game7,884,18,1907,8,12,4,Straightforward
Game7-france-russia,Train,Game7-france-russia-19,885,you just took another unit off of him.,russia-Game7,Game7-france-russia-18,Truth,Truth,france-Game7,885,19,1907,4,0,-4,Straightforward
Game7-france-russia,Train,Game7-france-russia-20,886,"You should be working with Austria against Germany, in my opinion.",russia-Game7,Game7-france-russia-19,Truth,Truth,france-Game7,886,20,1907,4,0,-4,Straightforward
Game7-france-russia,Train,Game7-france-russia-21,887,Then what about Italy?,france-Game7,Game7-france-russia-20,Truth,Truth,russia-Game7,887,21,1907,8,12,4,Straightforward
Game7-france-russia,Train,Game7-france-russia-22,888,he'll die on the vine.  he either keeps his army out East and disbands a unit defending his homeland or he disbands the unit in the East... and loses another dot.,russia-Game7,Game7-france-russia-21,Truth,Truth,france-Game7,888,22,1907,4,0,-4,Straightforward
Game7-france-russia,Train,Game7-france-russia-23,890,Idunno man I’m trying to help Turkey too but you made it a lot more difficult haha,france-Game7,Game7-france-russia-22,Truth,Truth,russia-Game7,890,23,1907,10,16,6,Straightforward
Game7-france-russia,Train,Game7-france-russia-24,893,"Turkey can't help against Germany, tho.",russia-Game7,Game7-france-russia-23,Truth,Truth,france-Game7,893,24,1907,4,-2,-6,Straightforward
Game7-france-russia,Train,Game7-france-russia-25,896,Turkey can’t stab me like Italy can tho,france-Game7,Game7-france-russia-24,Truth,Truth,russia-Game7,896,25,1907,10,16,6,Straightforward
Game7-france-russia,Train,Game7-france-russia-26,897,Italy will inevitably start to swing west if the Austrian alliance holds,france-Game7,Game7-france-russia-25,Truth,Truth,russia-Game7,897,26,1907,10,16,6,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-0,81,Hi there! What’re your thoughts on the board to start? I realize we don’t have any negotiations to make but I always like to get to know what people are thinking,england-Game7,,Truth,Truth,turkey-Game7,81,0,1901,3,3,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-1,159,"Hello! As a corner buddies, I am certain we will work sometime in the future, perhaps to establish a stalemate line.",turkey-Game7,Game7-turkey-england-0,Truth,Truth,england-Game7,159,1,1901,3,3,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-2,172,"Just so you know I have heard that russia is planning on moving south, not sure if that is on you or on austria",england-Game7,Game7-turkey-england-1,Truth,Truth,turkey-Game7,172,2,1901,3,3,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-3,179,"Well, nothing unusual there. To be honest here Germany is saying me quite opposite of what you have said. It is guessing game now.",turkey-Game7,Game7-turkey-england-2,Truth,Truth,england-Game7,179,3,1901,3,3,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-4,206,Yeah I have been getting some vibes that russia is not telling a lot of truths so we will see,england-Game7,Game7-turkey-england-3,Truth,Lie,turkey-Game7,206,4,1901,3,3,0,Cassandra
Game7-turkey-england,Train,Game7-turkey-england-5,239,How not? He did move south.,turkey-Game7,Game7-turkey-england-4,Truth,Truth,england-Game7,239,5,1901,3,3,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-6,675,"You are attacking the wrong target, russia and france will overrun everyone on the mainland",turkey-Game7,Game7-turkey-england-5,Truth,Truth,england-Game7,675,6,1903,5,5,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-7,703,"Germany refuses to truce with me, not much I can do.",england-Game7,Game7-turkey-england-6,Truth,Lie,turkey-Game7,703,7,1903,5,5,0,Cassandra
Game7-turkey-england,Train,Game7-turkey-england-8,705,"Why would he decline truce, he said otherwise to me",turkey-Game7,Game7-turkey-england-7,Truth,Truth,england-Game7,705,8,1903,5,5,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-9,709,He just told me that it is too late to side with me and that I should basically suicide attack Russia so that he doesn’t die.,england-Game7,Game7-turkey-england-8,Truth,Truth,turkey-Game7,709,9,1903,5,5,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-10,720,And you two couldn't agree on anything?,turkey-Game7,Game7-turkey-england-9,Truth,Truth,england-Game7,720,10,1903,5,5,0,Straightforward
Game7-turkey-england,Train,Game7-turkey-england-11,735,"We are talking more, next step is getting France off my back so I can actually use my navy.",england-Game7,Game7-turkey-england-10,Truth,Truth,turkey-Game7,735,11,1903,5,5,0,Straightforward
Game7-england-france,Train,Game7-england-france-0,1,Hello there England! Pleasure to meet you 😄,france-Game7,,Truth,Truth,england-Game7,1,0,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-1,9,"You as well! I’d be interested in creating a DMZ in the English Channel, how about you?",england-Game7,Game7-england-france-0,Truth,Truth,france-Game7,9,1,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-3,11,"Of course, in all honesty I have two fleets so I could force my way in anyways. I don’t want to do that though. What about Hol? Bel is obviously yours",england-Game7,Game7-england-france-2,Truth,Truth,france-Game7,11,3,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-4,12,I wouldn't say obviously but I certainly wouldn't mind getting Bel and helping you into Hol if that were the case,france-Game7,Game7-england-france-3,Truth,Truth,england-Game7,12,4,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-5,22,"Obviously that would be great, germany would have to be on board though or else we would be making an enemy.",england-Game7,Game7-england-france-4,Truth,Truth,france-Game7,22,5,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-6,23,"By the way I am going to be asking Italy and Germany about what they think about you, I will let you know what they say.",england-Game7,Game7-england-france-5,Truth,Truth,france-Game7,23,6,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-9,30,Appreciated!,england-Game7,Game7-england-france-8,Truth,Truth,france-Game7,30,9,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-10,54,Have you reached out with germany tomorrow?,england-Game7,Game7-england-france-9,Truth,Truth,france-Game7,54,10,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-11,55,*yet,england-Game7,Game7-england-france-10,Truth,Truth,france-Game7,55,11,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-12,117,"I haven't yet, but I'll message him soon",france-Game7,Game7-england-france-11,Truth,Truth,england-Game7,117,12,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-13,147,Have you heard anything?,france-Game7,Game7-england-france-12,Truth,Truth,england-Game7,147,13,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-14,173,"Germany would prefer to ally with me, I’m not interested in that though. Have you talked to him yet?",england-Game7,Game7-england-france-13,Truth,Truth,france-Game7,173,14,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-15,204,"Yes I've talked with him and told him that I'd move into Bur. He offered an FG alliance to me as well, which makes me doubt his geniuneness",france-Game7,Game7-england-france-14,Truth,Truth,england-Game7,204,15,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-16,207,"Of course, good thing we can just take him out",england-Game7,Game7-england-france-15,Truth,Truth,france-Game7,207,16,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-17,210,"I’m playing friendly with Germany as long as I can, should help us get some info or an easy capture",england-Game7,Game7-england-france-16,Truth,Truth,france-Game7,210,17,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-18,211,Sounds good to me,france-Game7,Game7-england-france-17,Truth,Truth,england-Game7,211,18,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-19,295,What areyour thoughts for this season?,france-Game7,Game7-england-france-18,Truth,Truth,england-Game7,295,19,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-20,312,"He’s worried about you going to Munich, how do you want to play that. I say that I leak to him that you are going there and then you don’t actually, it could let you get into Ruh and also keep him from building there",england-Game7,Game7-england-france-19,Truth,Truth,france-Game7,312,20,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-21,313,"I would love to move on Germany with you, however moving alone into Ruh would be overextending quite a bit",france-Game7,Game7-england-france-20,Truth,Truth,england-Game7,313,21,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-22,317,What would you look for me to do to make you feel better about it,england-Game7,Game7-england-france-21,Truth,Truth,france-Game7,317,22,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-23,321,Bounce Hol maybe?,france-Game7,Game7-england-france-22,Truth,Truth,england-Game7,321,23,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-24,322,If you're gonna get him to cover Mun,france-Game7,Game7-england-france-23,Truth,Truth,england-Game7,322,24,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-25,324,"My other thought, and give me your opinion on this, is this. He told me he might bounce russia in Sweden. If I can confirm that and get russia to move into Bal instead, then Germany would be stuck in Sweden and i could sneak an army into Denmark. Germany would end up getting two builds but we would be in good position and Russia would then be involved",england-Game7,Game7-england-france-24,Truth,Truth,france-Game7,324,25,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-26,325,"Hehe that sounds tricky but exciting. Unfortunately I won't have a big part to play at least this Fall, but if you can pull it off with Russia I don't see why I wouldn't help you guys.",france-Game7,Game7-england-france-25,Truth,Truth,england-Game7,325,26,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-27,326,"You would be in a good position though, and have your two builds as well. I still have not gotten a 100% on the bounce attempt or heard back from Russia that he likes the idea. Because it does take some trust from Russia.",england-Game7,Game7-england-france-26,Truth,Truth,france-Game7,326,27,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-28,327,The low risk play is to just bounce in Hol,england-Game7,Game7-england-france-27,Truth,Truth,france-Game7,327,28,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-29,332,I just realized that if you go Ruh you can’t get Bel because of the way you opened I apologize for asking that of you. What are your thoughts on that?,england-Game7,Game7-england-france-28,Truth,Truth,france-Game7,332,29,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-30,334,"If you're going to bounce Hol I can either save Bel for later and move Ruh, or take it and be able to build A Bre/A Par for Germany and F Mar for defense against Italy. Not too sure what I'd do, do you have any thoughts?",france-Game7,Game7-england-france-29,Truth,Truth,england-Game7,334,30,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-31,335,"I would love if you moved into Ruh since it would apply some pressure, Germany told me they would be moving into Mun to cover it because it’s too risky not to",england-Game7,Game7-england-france-30,Truth,Truth,france-Game7,335,31,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-32,336,"Sounds good, let me know if you can get the BAL/Den situation figured out",france-Game7,Game7-england-france-31,Truth,Truth,england-Game7,336,32,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-33,340,Yeah if that won’t work we can play more cautious.,england-Game7,Game7-england-france-32,Truth,Truth,france-Game7,340,33,1901,3,3,0,Straightforward
Game7-england-france,Train,Game7-england-france-34,405,"F Lon eh, understandable. How to proceed from here?",france-Game7,Game7-england-france-33,Truth,Truth,england-Game7,405,34,1902,6,8,2,Straightforward
Game7-england-france,Train,Game7-england-france-35,414,"Not sure, obviously your fleets make me nervous but how do you want to go after germany?",england-Game7,Game7-england-france-34,Truth,Truth,france-Game7,414,35,1902,4,2,-2,Straightforward
Game7-england-france,Train,Game7-england-france-37,416,"I will just reposition my fleets this round, Lon will be headed to NTH and I will surround Denmark with the other 2",england-Game7,Game7-england-france-36,Truth,Truth,france-Game7,416,37,1902,4,2,-2,Straightforward
Game7-england-france,Train,Game7-england-france-38,417,I see us supporting each other more in the fall,england-Game7,Game7-england-france-37,Truth,Truth,france-Game7,417,38,1902,4,2,-2,Straightforward
Game7-england-france,Train,Game7-england-france-39,418,"That sounds good to me, I'll probably make an advance on Bur then",france-Game7,Game7-england-france-38,Truth,Truth,england-Game7,418,39,1902,6,8,2,Straightforward
Game7-england-france,Train,Game7-england-france-40,548,"Apologies for the fleet in ENG, needed to go somewhere and now Germany trusts me",france-Game7,Game7-england-france-39,Truth,Truth,england-Game7,548,40,1902,6,8,2,Straightforward
Game7-england-france,Train,Game7-england-france-42,554,"Was going to ask about that, so I can trust that you won’t take Lon?",england-Game7,Game7-england-france-41,Truth,Truth,france-Game7,554,42,1902,4,2,-2,Straightforward
Game7-england-france,Train,Game7-england-france-43,555,"I hope you can, but if you need to defend it I don't blame you",france-Game7,Game7-england-france-42,Truth,Lie,england-Game7,555,43,1902,6,8,2,Cassandra
Game7-england-france,Train,Game7-england-france-44,556,Do you plan on bringing Yor to Den?,france-Game7,Game7-england-france-43,Truth,Lie,england-Game7,556,44,1902,6,8,2,Cassandra
Game7-england-france,Train,Game7-england-france-45,557,"If not, you could cover Lon with it for peace of mind",france-Game7,Game7-england-france-44,Truth,Lie,england-Game7,557,45,1902,6,8,2,Cassandra
Game7-england-france,Train,Game7-england-france-48,701,How bout them Russians,france-Game7,Game7-england-france-47,Truth,Truth,england-Game7,701,48,1903,6,7,1,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-0,5,Hallo there my dearest Sultan! A pleasure to meet you 😄,france-Game7,,Truth,Truth,turkey-Game7,5,0,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-2,161,I would love for that too. How do things in the east seem to be developing?,france-Game7,Game7-turkey-france-1,Truth,Truth,turkey-Game7,161,2,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-3,164,"They're going slowly but steady, soon steamy. And what about the western part?",turkey-Game7,Game7-turkey-france-2,Truth,Truth,france-Game7,164,3,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-4,165,The battle for Belgium will be interesting for sure 😅,france-Game7,Game7-turkey-france-3,Truth,Truth,turkey-Game7,165,4,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-5,242,"Just a head up here, Austria wants food relations with me currently but wants me to have Rum. I will go for it but I expect you will take it with support which is OK with me.",turkey-Game7,Game7-turkey-france-4,Truth,Truth,france-Game7,242,5,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-6,299,Wrong person 😛,france-Game7,Game7-turkey-france-5,Truth,Truth,turkey-Game7,299,6,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-7,305,Oops,turkey-Game7,Game7-turkey-france-6,Truth,Truth,france-Game7,305,7,1901,3,3,0,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-8,861,I'll provide support into ION if you'd like :S,france-Game7,Game7-turkey-france-7,Truth,Lie,turkey-Game7,861,8,1907,8,11,3,Cassandra
Game7-turkey-france,Train,Game7-turkey-france-9,862,😄,france-Game7,Game7-turkey-france-8,Truth,Truth,turkey-Game7,862,9,1907,8,11,3,Straightforward
Game7-turkey-france,Train,Game7-turkey-france-10,921,Any idea how you'd like to approach Italy this season?,france-Game7,Game7-turkey-france-9,Truth,Truth,turkey-Game7,921,10,1908,10,16,6,Straightforward
Game8-italy-germany,Train,Game8-italy-germany-0,45,"Greetings, Germany. How are things up north?",italy-Game8,,Truth,Truth,germany-Game8,45,0,1901,3,3,0,Straightforward
Game8-italy-germany,Train,Game8-italy-germany-2,102,"France told me his main focus is to take out England before moving towards us, but that seems unlikely. Let’s watch out for each other",italy-Game8,Game8-italy-germany-1,Truth,Truth,germany-Game8,102,2,1901,3,3,0,Straightforward
Game8-italy-germany,Train,Game8-italy-germany-3,110,👍🏽,germany-Game8,Game8-italy-germany-2,Truth,Truth,italy-Game8,110,3,1901,3,3,0,Straightforward
Game8-italy-germany,Train,Game8-italy-germany-4,150,England didn’t seem to be making any friends fast. Turkey looks like they’ve sided with Russia against Austria. Are you jumping on the anti Austria bandwagon? I’m trying to fend off Russia in the north.,germany-Game8,Game8-italy-germany-3,Truth,Truth,italy-Game8,150,4,1901,5,6,1,Straightforward
Game8-italy-germany,Train,Game8-italy-germany-7,270,not sure yet,germany-Game8,Game8-italy-germany-6,Truth,Truth,italy-Game8,270,7,1902,5,6,1,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-0,6,"Hi Italy, I hope we can reach a mutually beneficial agreement on what we want to do in these opening moves",austria-Game8,,Truth,Truth,italy-Game8,6,0,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-1,28,Hi Austria! Yes definitely willing to work together,italy-Game8,Game8-austria-italy-0,Truth,Lie,austria-Game8,28,1,1901,3,3,0,Cassandra
Game8-austria-italy,Train,Game8-austria-italy-2,29,Did you have anything in mind?,italy-Game8,Game8-austria-italy-1,Truth,Truth,austria-Game8,29,2,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-3,31,"Yes, I'd like to develop to the Balkans, keeping Turkey busy, which would allow a Lepanto opening from your side",austria-Game8,Game8-austria-italy-2,Truth,Truth,italy-Game8,31,3,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-4,41,Ok! That works for me,italy-Game8,Game8-austria-italy-3,Truth,Truth,austria-Game8,41,4,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-5,42,Have you been able to gather anything from Russia yet?,italy-Game8,Game8-austria-italy-4,Truth,Truth,austria-Game8,42,5,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-6,55,We chatted yeah. He's in for an alliance against Turkey,austria-Game8,Game8-austria-italy-5,Truth,Truth,italy-Game8,55,6,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-7,56,Would you mind a bump on Tri <->Ven initially?,austria-Game8,Game8-austria-italy-6,Truth,Truth,italy-Game8,56,7,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-8,58,Sure thing!,italy-Game8,Game8-austria-italy-7,Truth,Truth,austria-Game8,58,8,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-9,60,"Thanks, let me know if I can help with something.",austria-Game8,Game8-austria-italy-8,Truth,Truth,italy-Game8,60,9,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-10,61,Will do,italy-Game8,Game8-austria-italy-9,Truth,Truth,austria-Game8,61,10,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-11,84,Thank you for trusting me. I hope you don't mind that I didn't attack Ven with Tri.,austria-Game8,Game8-austria-italy-10,Truth,Truth,italy-Game8,84,11,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-12,106,"Yes, no problem. Turkey is asking me if that bounce was arranged. Do you have any preference on how I address that?",italy-Game8,Game8-austria-italy-11,Truth,Truth,austria-Game8,106,12,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-13,107,Oh and happy thanksgiving!,italy-Game8,Game8-austria-italy-12,Truth,Truth,austria-Game8,107,13,1901,3,3,0,Straightforward
Game8-austria-italy,Train,Game8-austria-italy-14,111,Happy thanksgiving 🙂,austria-Game8,Game8-austria-italy-13,Truth,Truth,italy-Game8,111,14,1901,3,3,0,Straightforward
